name;year;selling_price;km_driven;fuel;seller_type;transmission;owner
Tata Bolt Revotron XE;2016;300000;90000;Petrol;Individual;Manual;Second Owner
Maruti Celerio VXI;2015;300000;35000;Petrol;Individual;Manual;First Owner
Maruti Swift 1.3 VXi;2008;150000;60000;Petrol;Individual;Manual;Second Owner
Hyundai Grand i10 Sportz;2014;300000;120000;Petrol;Individual;Manual;First Owner
Hyundai Santro Xing XG;2004;80000;58000;Petrol;Individual;Manual;First Owner
Tata Manza Club Class Quadrajet90 LS;2014;200000;100000;Diesel;Individual;Manual;First Owner
Hyundai EON Magna Plus;2016;220000;43700;Petrol;Individual;Manual;First Owner
Tata Indica GLS BS IV;2009;68000;120000;Petrol;Individual;Manual;Second Owner
Tata Manza ELAN Quadrajet BS IV;2011;180000;80000;Diesel;Individual;Manual;Third Owner
Hyundai EON Era Plus;2017;290000;20000;Petrol;Individual;Manual;First Owner
Maruti Eeco 5 Seater AC BSIV;2018;300000;25000;Petrol;Individual;Manual;First Owner
Hyundai i10 Sportz 1.2;2008;150000;30000;Petrol;Individual;Manual;First Owner
Ford Fiesta 1.4 ZXi TDCi ABS;2009;110000;100000;Diesel;Individual;Manual;Fourth & Above Owner
Maruti Alto 800 LXI;2014;180000;56207;Petrol;Dealer;Manual;Second Owner
Hyundai i20 Sportz Petrol;2010;250000;40000;Petrol;Individual;Manual;First Owner
Maruti Zen LXI;2006;80000;70000;Petrol;Individual;Manual;First Owner
Maruti Alto 800 LXI;2019;300000;50000;Petrol;Individual;Manual;First Owner
Maruti Zen Estilo VXI BSIV;2010;130000;50000;Petrol;Individual;Manual;Second Owner
Maruti Omni E MPI STD BS IV;2017;210000;50000;Petrol;Individual;Manual;Fourth & Above Owner
Tata New Safari DICOR 2.2 EX 4x2;2009;150000;120000;Diesel;Individual;Manual;Third Owner
Maruti Omni CNG;2007;45000;100000;CNG;Individual;Manual;Fourth & Above Owner
Chevrolet Spark 1.0 LS;2012;134000;90000;Petrol;Individual;Manual;Second Owner
Maruti Zen Estilo 1.1 LXI BSIII;2008;130000;80000;Petrol;Individual;Manual;Fourth & Above Owner
Tata Indica Vista Terra TDI BSIII;2009;145000;89255;Diesel;Individual;Manual;First Owner
Tata Indica Vista Quadrajet VX;2013;275000;110000;Diesel;Individual;Manual;First Owner
Chevrolet Beat Diesel;2012;160000;90000;Diesel;Individual;Manual;Second Owner
Fiat Grande Punto 1.3 Dynamic (Diesel);2010;150000;63000;Diesel;Individual;Manual;Third Owner
Mahindra Bolero DI DX 8 Seater;2004;229999;168000;Diesel;Individual;Manual;Fourth & Above Owner
Tata Indica Vista Aqua 1.4 TDI;2008;110000;90000;Diesel;Individual;Manual;Third Owner
Maruti Wagon R LXI Minor;2008;110000;70000;Petrol;Individual;Manual;Third Owner
Renault KWID RXE;2018;245000;5550;Petrol;Individual;Manual;Second Owner
Maruti Alto K10 VXI;2014;180000;100000;Petrol;Individual;Manual;Second Owner
Maruti Wagon R VXI BS IV;2014;290000;80000;Petrol;Individual;Manual;Second Owner
Hyundai i20 Magna;2010;250000;40000;Petrol;Individual;Manual;First Owner
Tata Indigo TDI;2010;150000;100000;Diesel;Individual;Manual;First Owner
Maruti 800 AC BSII;2004;55000;35000;Petrol;Individual;Manual;Third Owner
Mahindra Quanto C4;2013;290000;150000;Diesel;Individual;Manual;Fourth & Above Owner
Maruti Alto STD;2009;72000;70000;Petrol;Individual;Manual;First Owner
Maruti Ritz VDi;2014;250000;115000;Diesel;Individual;Manual;First Owner
Toyota Etios VX;2012;220000;80000;Petrol;Individual;Manual;Third Owner
Volkswagen Vento Diesel Comfortline;2012;215000;97000;Diesel;Individual;Manual;First Owner
Tata New Safari DICOR 2.2 EX 4x2;2009;204999;120000;Diesel;Individual;Manual;Second Owner
Maruti Swift 1.3 VXi;2010;260000;50000;Petrol;Individual;Manual;First Owner
Maruti Alto LXi;2012;180000;40000;Petrol;Individual;Manual;Second Owner
Mahindra Renault Logan 1.5 DLE Diesel;2007;125000;110000;Diesel;Individual;Manual;Second Owner
Maruti Alto K10 LXI;2011;220000;70000;Petrol;Individual;Manual;Second Owner
Maruti Alto K10 2010-2014 VXI;2010;200000;70000;Petrol;Individual;Manual;Third Owner
Ford Ikon 1.4 TDCi DuraTorq;2009;130000;100000;Diesel;Individual;Manual;Third Owner
Maruti Alto K10 VXI Airbag;2017;290000;60000;Petrol;Individual;Manual;First Owner
Maruti Swift Dzire VDi;2009;270000;190000;Diesel;Individual;Manual;Third Owner
Hyundai i20 Asta 1.4 CRDi;2013;300000;70000;Diesel;Individual;Manual;Second Owner
Maruti Swift VDI BSIV;2011;270000;120000;Diesel;Individual;Manual;First Owner
Ford Fiesta 1.4 ZXi Leather;2007;100000;170000;Petrol;Individual;Manual;First Owner
Maruti Ertiga VDI;2013;250999;80000;Diesel;Individual;Manual;First Owner
Tata Nano Lx BSIV;2012;45000;35000;Petrol;Individual;Manual;Second Owner
Maruti Wagon R VXI BSII;2006;75000;80000;Petrol;Individual;Manual;Second Owner
Maruti Ritz VXI;2011;250000;80000;Petrol;Individual;Manual;Second Owner
Hyundai Xcent 1.2 Kappa S;2016;300000;96000;Petrol;Individual;Manual;First Owner
Tata New Safari DICOR 2.2 GX 4x2 BS IV;2012;270000;80000;Diesel;Individual;Manual;Second Owner
Renault Fluence 1.5;2012;300000;90000;Diesel;Individual;Manual;First Owner
Maruti Wagon R LXI Minor;2009;106000;70000;Petrol;Individual;Manual;First Owner
Hyundai Accent GLS 1.6 ABS;2006;90000;75000;Petrol;Individual;Manual;Third Owner
Ford Fiesta 1.4 ZXi TDCi ABS;2009;110000;100000;Diesel;Individual;Manual;Fourth & Above Owner
Hyundai EON Era Plus Option;2016;250000;30000;Petrol;Individual;Manual;Second Owner
Hyundai i20 Asta (o);2009;300000;50000;Petrol;Individual;Manual;First Owner
Hyundai Getz GLS;2007;95000;120000;Petrol;Individual;Manual;Fourth & Above Owner
Tata Indigo TDI;2012;200000;35000;Diesel;Individual;Manual;First Owner
Maruti A-Star Vxi;2009;110000;110000;Petrol;Individual;Manual;Fourth & Above Owner
Maruti Alto LXi;2008;100000;130000;Petrol;Individual;Manual;Fourth & Above Owner
Maruti Alto 800 LX;2016;150000;25000;Petrol;Individual;Manual;Second Owner
Ford Ikon 1.3 Flair;2005;50000;80000;Petrol;Individual;Manual;Third Owner
Chevrolet Aveo 1.4;2007;85000;70000;Petrol;Individual;Manual;Second Owner
Maruti Wagon R Stingray VXI;2013;270000;74000;Petrol;Individual;Manual;Third Owner
Maruti Celerio VXI;2015;300000;60000;Petrol;Individual;Manual;Third Owner
Hyundai Verna CRDi SX;2008;229999;146000;Diesel;Individual;Manual;Third Owner
Maruti Wagon R LXI;2005;70000;70000;Petrol;Individual;Manual;Second Owner
Skoda Laura Ambiente;2008;190000;120000;Diesel;Individual;Manual;Third Owner
Maruti Alto 800 LXI;2012;120000;50000;Petrol;Individual;Manual;First Owner
Maruti Alto LXi BSIII;2009;114999;90000;Petrol;Individual;Manual;Second Owner
Honda City 1.5 S MT;2009;300000;120000;Petrol;Individual;Manual;Second Owner
Maruti Wagon R LXI;2005;90000;70000;Petrol;Individual;Manual;Second Owner
Maruti Alto LX;2006;150000;140300;Petrol;Individual;Manual;First Owner
Maruti Alto K10 2010-2014 VXI;2010;115999;70000;Petrol;Individual;Manual;First Owner
Mahindra Quanto C8;2013;300000;25000;Diesel;Individual;Manual;Second Owner
Maruti Wagon R LXI;2011;260000;28481;Petrol;Dealer;Manual;First Owner
Maruti Wagon R LXI;2009;180000;30375;Petrol;Dealer;Manual;First Owner
Hyundai EON 1.0 Era Plus;2012;225000;48000;Petrol;Dealer;Manual;First Owner
Maruti Wagon R AMT VXI;2014;300000;28942;Petrol;Dealer;Automatic;First Owner
Maruti Zen Estilo LXI BSIII;2007;275000;10211;Petrol;Individual;Manual;First Owner
Mahindra Scorpio 2.6 SLX Turbo 7 Seater;2005;120000;120000;Diesel;Individual;Manual;Third Owner
Nissan Sunny Diesel XL;2013;220000;90000;Diesel;Individual;Manual;Second Owner
Ford Fiesta 1.6 Duratec EXI Ltd;2008;120000;80000;Petrol;Individual;Manual;Second Owner
Hyundai Santro Xing XK;2007;70000;55000;Petrol;Individual;Manual;Second Owner
Datsun GO Plus Remix Limited Edition;2016;300000;35000;Petrol;Individual;Manual;First Owner
Hyundai i10 Magna;2008;195000;56000;Petrol;Individual;Manual;Second Owner
Ford Fiesta Classic 1.4 SXI Duratorq;2007;130000;98000;Diesel;Individual;Manual;Second Owner
Toyota Etios VD;2011;300000;135000;Diesel;Individual;Manual;Second Owner
Maruti Alto VXi;2002;120000;60000;Petrol;Individual;Manual;Third Owner
Tata Indigo LS;2010;160000;102000;Diesel;Individual;Manual;Second Owner
Maruti 800 AC;2013;100000;80000;Petrol;Individual;Manual;First Owner
Maruti Alto 800 LXI;2015;265000;32933;Petrol;Dealer;Manual;First Owner
Maruti Wagon R LXI;2008;175000;54551;Petrol;Dealer;Manual;First Owner
Maruti Omni 8 Seater BSIV;2014;250999;57112;Petrol;Dealer;Manual;First Owner
Hyundai EON Magna;2012;225000;53122;Petrol;Dealer;Manual;Second Owner
Maruti Alto 800 LXI CNG;2013;245000;64111;CNG;Dealer;Manual;First Owner
Maruti Ritz LXi;2011;221000;78892;Petrol;Dealer;Manual;First Owner
Hyundai i20 1.2 Asta;2011;271000;74113;Petrol;Dealer;Manual;First Owner
Maruti Wagon R VXI;2012;290000;80000;Petrol;Dealer;Manual;First Owner
Tata Nano LX SE;2012;95000;20778;Petrol;Dealer;Manual;First Owner
Tata Nano Twist XE;2014;140000;44416;Petrol;Dealer;Manual;First Owner
Nissan Micra Diesel XV;2011;277000;62601;Diesel;Dealer;Manual;Second Owner
Volkswagen Vento Diesel Highline;2011;260000;97000;Diesel;Individual;Manual;Third Owner
OpelCorsa 1.4 GL;2002;35000;100000;Petrol;Individual;Manual;Third Owner
Maruti 800 AC;2004;40000;69111;Petrol;Individual;Manual;Third Owner
Maruti 800 AC;2007;80000;120000;Petrol;Individual;Manual;First Owner
Tata Nano CX;2014;55000;40000;Petrol;Individual;Manual;First Owner
Mahindra Bolero DI DX 7 Seater;2001;80000;100000;Diesel;Individual;Manual;Third Owner
Maruti Alto 800 LXI;2019;210000;20000;Petrol;Individual;Manual;First Owner
Ford Figo Petrol Titanium;2015;300000;50000;Petrol;Individual;Manual;Second Owner
Tata Tiago 1.05 Revotorq XM;2017;260000;50000;Diesel;Individual;Manual;First Owner
Tata Zest Quadrajet 1.3;2016;250000;70000;Diesel;Individual;Manual;First Owner
Tata Indica Vista Aqua TDI BSIII;2008;80000;90000;Diesel;Individual;Manual;First Owner
Tata Indica Vista Aqua 1.4 TDI;2010;125000;81000;Diesel;Individual;Manual;Second Owner
Hyundai i10 Sportz 1.1L;2015;229999;40000;Petrol;Individual;Manual;First Owner
Maruti 800 Std;1998;40000;40000;Petrol;Individual;Manual;Fourth & Above Owner
Chevrolet Spark 1.0 LS;2012;130000;80000;Petrol;Individual;Manual;First Owner
Hyundai EON Era Plus;2015;200000;70000;Petrol;Individual;Manual;First Owner
Tata Indica Vista Aqua TDI BSIII;2011;120000;70000;Diesel;Individual;Manual;First Owner
Hyundai Santro LP zipPlus;2003;75000;57000;Petrol;Individual;Manual;First Owner
Tata Bolt Quadrajet XE;2016;250000;120000;Diesel;Individual;Manual;First Owner
Maruti 800 AC BSIII;2005;100000;30000;Petrol;Individual;Manual;First Owner
Hyundai EON Era Plus;2013;280000;3240;Petrol;Individual;Manual;Second Owner
Tata Manza Aura (ABS) Quadrajet BS IV;2011;220000;140000;Diesel;Individual;Manual;Second Owner
Nissan Micra Diesel XV Premium;2013;210000;13770;Diesel;Individual;Manual;First Owner
Ford Ikon 1.3 Flair;2005;61000;4637;Petrol;Individual;Manual;Second Owner
Chevrolet Beat Diesel LT;2012;150000;60000;Diesel;Individual;Manual;First Owner
Tata Indica Vista Quadrajet LX;2011;133000;80000;Diesel;Individual;Manual;First Owner
Nissan Micra XL;2014;210000;40000;Petrol;Individual;Manual;Second Owner
Chevrolet Beat Diesel LS;2013;130000;93900;Diesel;Individual;Manual;Second Owner
Maruti 800 AC;2007;60000;70000;Petrol;Individual;Manual;First Owner
Mahindra Scorpio 2.6 SLX Turbo 7 Seater;2005;120000;120000;Diesel;Individual;Manual;Third Owner
Hyundai Accent CRDi;2005;100000;120000;Diesel;Individual;Manual;Second Owner
Maruti Zen VXi - BS III;2004;79000;80000;Petrol;Individual;Manual;First Owner
Chevrolet Beat Diesel LS;2012;120000;110000;Diesel;Individual;Manual;First Owner
Maruti Zen LXi - BS III;2005;125000;34000;Petrol;Dealer;Manual;First Owner
Maruti Wagon R LXI;2001;70000;117000;Petrol;Individual;Manual;Second Owner
Hyundai EON Era Plus Option;2014;265000;55000;Petrol;Dealer;Manual;First Owner
Tata Indica GLS BS IV;2008;70000;60000;Petrol;Individual;Manual;First Owner
Chevrolet Sail Hatchback 1.3 TCDi;2015;281000;40000;Diesel;Individual;Manual;First Owner
Tata Indigo Grand Dicor;2013;211000;80000;Diesel;Individual;Manual;First Owner
Renault KWID RXT;2015;270000;20969;Petrol;Dealer;Manual;First Owner
Hyundai EON Magna;2012;250000;44588;Petrol;Dealer;Manual;First Owner
Maruti Alto K10 VXI;2015;270000;59258;Petrol;Dealer;Manual;First Owner
Maruti 800 AC;2014;225000;35000;Petrol;Individual;Manual;First Owner
Maruti Alto 800 LXI;2016;300000;25000;Petrol;Individual;Manual;First Owner
Datsun GO T BSIV;2014;280000;40000;Petrol;Individual;Manual;First Owner
Hyundai i10 Era 1.1 iTech SE;2011;300000;20000;Petrol;Individual;Manual;First Owner
Tata New Safari 3L Dicor LX 4x2;2008;300000;120000;Diesel;Individual;Manual;First Owner
Maruti Wagon R VXI Minor;2010;170000;70000;Petrol;Individual;Manual;First Owner
Hyundai EON Era Plus;2014;210000;70000;Petrol;Individual;Manual;Third Owner
Maruti Wagon R VXI BS IV;2014;260000;38000;Petrol;Individual;Manual;Second Owner
Tata Nano Twist XT;2015;82000;19000;Petrol;Individual;Manual;First Owner
Hyundai Grand i10 CRDi Asta;2015;300000;70000;Diesel;Individual;Manual;First Owner
Maruti Alto 800 LXI;2014;190000;90000;Petrol;Individual;Manual;Second Owner
Mahindra Verito 1.5 D2 BSIII;2014;250000;30000;Diesel;Individual;Manual;First Owner
Hyundai Verna 1.6 i ABS;2009;200000;60000;Petrol;Individual;Manual;First Owner
Mahindra Bolero DI;2005;300000;90000;Diesel;Individual;Manual;Second Owner
Tata Zest Revotron 1.2T XMS;2015;250000;120000;Petrol;Individual;Manual;Second Owner
Maruti 800 AC;2008;90000;70000;Petrol;Individual;Manual;Third Owner
Hyundai Santro LE zipPlus;2001;68000;70000;Petrol;Individual;Manual;First Owner
Maruti Alto LX;2007;100000;52000;Petrol;Individual;Manual;Second Owner
Maruti Wagon R VXI Optional;2017;290000;110000;Petrol;Individual;Manual;Second Owner
Tata Indigo LX Dicor;2008;70000;100000;Diesel;Individual;Manual;Third Owner
Tata Indigo LS;2012;150000;90000;Diesel;Individual;Manual;First Owner
Hyundai i10 Magna 1.1;2008;120000;90000;Petrol;Individual;Manual;First Owner
Tata Xenon XT EX 4X4;2010;150000;70000;Diesel;Individual;Manual;Second Owner
Maruti 800 AC BSII;1992;50000;100000;Petrol;Individual;Manual;Fourth & Above Owner
Chevrolet Beat LT LPG;2011;200000;110000;LPG;Individual;Manual;First Owner
Datsun GO T Option BSIV;2015;210000;25000;Petrol;Individual;Manual;First Owner
Maruti Eeco 7 Seater Standard BSIV;2018;270000;20000;Petrol;Individual;Manual;First Owner
Skoda Superb 1.8 TFSI MT;2010;300000;80000;Petrol;Individual;Manual;First Owner
Maruti Wagon R VXI Minor;2007;80000;60000;Petrol;Individual;Manual;Third Owner
Hyundai Verna SX AT Diesel;2009;245000;75000;Diesel;Dealer;Automatic;First Owner
Hyundai EON Magna Plus;2018;300000;20000;Petrol;Individual;Manual;First Owner
Tata Indigo GLE BSIII;2008;110000;42000;Petrol;Dealer;Manual;First Owner
Maruti Swift 1.3 LXI;2007;73000;80000;Petrol;Individual;Manual;Second Owner
Chevrolet Beat PS;2014;170000;77000;Petrol;Individual;Manual;First Owner
Hyundai EON 1.0 Era Plus;2017;280000;28838;Petrol;Individual;Manual;First Owner
Tata Indigo GLS;2008;130000;120000;Petrol;Individual;Manual;First Owner
Maruti Swift 1.3 LXI;2007;73000;80000;Petrol;Individual;Manual;Second Owner
Hyundai Santro Xing GLS;2007;85000;85000;Petrol;Individual;Manual;Second Owner
Honda City 1.3 EXI;1998;85000;120000;Petrol;Individual;Manual;Second Owner
Maruti Eeco Smiles 5 Seater AC;2013;280000;76600;Petrol;Dealer;Manual;First Owner
Datsun GO T BSIV;2014;250000;58000;Petrol;Individual;Manual;First Owner
Chevrolet Spark 1.0;2010;78692;80000;Petrol;Individual;Manual;Second Owner
Maruti Wagon R LX Minor;2013;250000;70000;Petrol;Individual;Manual;Second Owner
Hyundai i20 1.2 Sportz;2011;260000;97700;Petrol;Individual;Manual;Fourth & Above Owner
Tata New Safari DICOR 2.2 EX 4x2;2008;220000;90000;Diesel;Individual;Manual;Second Owner
Maruti Swift Vdi BSIII;2010;229999;120000;Diesel;Individual;Manual;Second Owner
Tata Indica GLS BS IV;2008;95000;120000;Petrol;Individual;Manual;Third Owner
Hyundai EON LPG Magna Plus;2012;170000;170000;LPG;Individual;Manual;Third Owner
Datsun RediGO T Option;2016;229999;37500;Petrol;Individual;Manual;Second Owner
Maruti 800 Std;1999;45000;50000;Petrol;Individual;Manual;Third Owner
Tata Manza Club Class Quadrajet90 EX;2012;270000;60000;Diesel;Individual;Manual;First Owner
Maruti Wagon R VXI Optional;2015;260000;40000;Petrol;Individual;Manual;First Owner
Hyundai Santro LE zipPlus;2003;48000;50000;Petrol;Individual;Manual;Fourth & Above Owner
Tata Nano Twist XE;2015;100000;23800;Petrol;Individual;Manual;Second Owner
Maruti Wagon R Duo Lxi;2010;120000;90000;LPG;Individual;Manual;Second Owner
Hyundai i10 Era;2008;125000;102000;Petrol;Individual;Manual;Second Owner
Hyundai EON Era Plus;2013;160000;80000;Petrol;Individual;Manual;First Owner
Maruti Alto 800 LXI;2019;190000;5000;Petrol;Individual;Manual;First Owner
Hyundai i10 Sportz;2011;250000;50000;Petrol;Individual;Manual;First Owner
Honda Civic 1.8 S AT;2007;250000;47000;Petrol;Dealer;Automatic;First Owner
Ford Figo Diesel Titanium;2010;105000;90000;Diesel;Individual;Manual;Third Owner
Maruti Alto 800 VXI;2020;210000;40000;Petrol;Individual;Manual;First Owner
Maruti Alto 800 LXI Airbag;2012;210000;15000;Petrol;Individual;Manual;First Owner
Maruti Alto LXi;2009;150000;40000;Petrol;Individual;Manual;First Owner
Hyundai i10 Era 1.1;2008;125000;60000;Petrol;Individual;Manual;First Owner
Maruti Wagon R VXI BS IV;2015;250000;25000;Petrol;Individual;Manual;First Owner
Maruti Wagon R LX Minor;2007;100000;100000;Petrol;Individual;Manual;First Owner
Ford Figo Diesel ZXI;2014;250000;100000;Diesel;Individual;Manual;Second Owner
Maruti Wagon R LX BSIII;2007;100000;110000;Petrol;Individual;Manual;First Owner
Maruti Zen VXi - BS III;2004;121000;110000;Petrol;Individual;Manual;Second Owner
Maruti Wagon R LX;2003;60000;100000;Petrol;Individual;Manual;Second Owner
Maruti Zen Estilo VXI BSIV;2010;130000;50000;Petrol;Individual;Manual;Second Owner
Mahindra Ingenio CRDe;2015;210000;210000;Diesel;Individual;Manual;First Owner
Tata Indigo TDI;2013;270000;70000;Diesel;Individual;Manual;Second Owner
Maruti Wagon R LXI Minor;2010;225000;100000;Petrol;Individual;Manual;Second Owner
Maruti SX4 ZXI MT BSIV;2011;150000;160000;Petrol;Individual;Manual;Second Owner
Chevrolet Beat Diesel LT;2013;173000;70000;Diesel;Individual;Manual;First Owner
Maruti 800 AC BSIII;2008;58000;70000;Petrol;Individual;Manual;Second Owner
Maruti Swift LXi BSIV;2009;120000;83000;Petrol;Individual;Manual;Second Owner
Toyota Innova 2.5 EV Diesel PS 7 Seater BSIII;2012;300000;250000;Diesel;Individual;Manual;First Owner
Hyundai EON Era Plus;2018;300000;30000;Petrol;Individual;Manual;First Owner
Datsun GO Plus T Option BSIV;2015;295000;21000;Petrol;Individual;Manual;First Owner
Hyundai Verna i (Petrol);2007;123000;50000;Petrol;Individual;Manual;Second Owner
Maruti Wagon R LXI Minor;2007;130000;60000;Petrol;Individual;Manual;Third Owner
Tata Indica Vista Aqua 1.4 TDI;2010;110000;90000;Diesel;Individual;Manual;Second Owner
Mahindra Xylo Celebration Edition BSIV;2010;200000;240000;Diesel;Individual;Manual;Third Owner
Maruti Wagon R LXI BS IV;2014;300000;50000;Petrol;Individual;Manual;First Owner
Hyundai Xcent 1.1 CRDi S;2016;270000;175000;Diesel;Individual;Manual;First Owner
Maruti Wagon R LXI CNG;2011;160000;60000;CNG;Individual;Manual;Second Owner
Volkswagen Vento Diesel Style Limited Edition;2011;300000;100000;Diesel;Individual;Manual;First Owner
Maruti Swift Dzire VDI;2013;250000;55000;Diesel;Individual;Manual;First Owner
Maruti Swift Star VDI;2013;250000;55000;Diesel;Individual;Manual;First Owner
Chevrolet Beat LT Option;2015;240000;60000;Petrol;Individual;Manual;First Owner
Hyundai i10 Magna 1.1 iTech SE;2015;300000;48000;Petrol;Dealer;Manual;First Owner
Chevrolet Beat LT;2010;130000;80000;Petrol;Individual;Manual;Second Owner
Renault KWID RXT;2017;240000;50000;Petrol;Individual;Manual;First Owner
Hyundai i20 1.4 CRDi Magna;2012;250000;70000;Diesel;Individual;Manual;First Owner
Tata Indigo CR4;2010;150000;80000;Diesel;Individual;Manual;Second Owner
Hyundai Santro Xing XG;2004;80000;58000;Petrol;Individual;Manual;First Owner
Hyundai Santro Xing GLS;2012;193000;45000;Petrol;Individual;Manual;Second Owner
Maruti Wagon R LXI Minor;2008;150000;50000;Petrol;Individual;Manual;First Owner
Maruti 800 AC;2002;80000;40000;Petrol;Individual;Manual;Fourth & Above Owner
Ford Figo Diesel EXI;2010;130000;100000;Diesel;Individual;Manual;Third Owner
Ford Figo Diesel EXI;2012;280000;80000;Diesel;Individual;Manual;Second Owner
Mahindra Xylo D2 BS IV;2011;229999;110000;Diesel;Individual;Manual;Second Owner
Maruti Zen Estilo VXI BSIII;2008;80000;120000;Petrol;Individual;Manual;First Owner
Tata Nano Cx BSIII;2010;70000;10000;Petrol;Individual;Manual;First Owner
Maruti Ritz VDi;2013;240000;60000;Diesel;Individual;Manual;Second Owner
Maruti Ritz VDi;2013;240000;60000;Diesel;Individual;Manual;Second Owner
Hyundai Santro Xing XO;2006;80000;110000;Petrol;Individual;Manual;First Owner
Hyundai i10 Era;2013;265000;50000;Petrol;Individual;Manual;First Owner
Maruti Zen Estilo LXI BS IV;2009;140000;120000;Petrol;Individual;Manual;First Owner
Skoda Laura Ambiente 2.0 TDI CR MT;2010;300000;100000;Diesel;Individual;Manual;Second Owner
Hyundai Santro Xing XL eRLX Euro III;2006;100000;60000;Petrol;Dealer;Manual;Second Owner
Maruti Alto LX;2008;140000;54000;Petrol;Dealer;Manual;First Owner
Maruti Zen LXI;1998;80000;120000;Petrol;Individual;Manual;Second Owner
Mahindra Verito 1.5 D2 BSIII;2011;175000;175000;Diesel;Individual;Manual;First Owner
Datsun RediGO 1.0 S;2017;250000;15000;Petrol;Individual;Manual;First Owner
Mahindra Scorpio 2.6 CRDe;2006;180000;222435;Diesel;Individual;Manual;Second Owner
Ford Fiesta 1.4 ZXi Duratec;2010;150000;110000;Petrol;Individual;Manual;First Owner
Maruti Swift 1.2 DLX;2018;300000;35000;Petrol;Individual;Manual;First Owner
Renault KWID RXT;2016;300000;40000;Petrol;Individual;Manual;First Owner
Maruti Esteem AX;1997;79000;70000;Petrol;Individual;Automatic;First Owner
Ford Fiesta Classic 1.4 SXI Duratorq;2006;110000;101100;Diesel;Individual;Manual;Third Owner
Tata Indica Vista Aqua 1.3 Quadrajet BSIV;2011;180000;66000;Diesel;Individual;Manual;First Owner
Hyundai i10 Era;2012;280000;30000;Petrol;Individual;Manual;Second Owner
Mahindra Bolero DI;2010;300000;100000;Diesel;Individual;Manual;First Owner
Honda Civic 1.8 V AT;2007;280000;60000;Petrol;Individual;Automatic;First Owner
Renault KWID RXT;2016;300000;40000;Petrol;Individual;Manual;First Owner
Tata Manza ELAN Quadrajet BS IV;2011;180000;80000;Diesel;Individual;Manual;Third Owner
Hyundai i10 Sportz AT;2011;180000;134444;Petrol;Individual;Automatic;Second Owner
Maruti Alto LXi;2009;78000;120000;Petrol;Individual;Manual;Second Owner
Nissan Micra Diesel XV Premium;2011;160000;120000;Diesel;Individual;Manual;First Owner
Maruti Wagon R LXI Minor;2008;110000;100000;Petrol;Individual;Manual;Second Owner
Honda City 1.3 DX;2003;120000;165000;Petrol;Individual;Manual;Second Owner
Tata Nano Lx BSIII;2011;65000;60000;Petrol;Individual;Manual;Second Owner
Maruti Swift ZXI ABS;2007;220000;80000;Petrol;Individual;Manual;Second Owner
Maruti Wagon R LXI BS IV;2011;225000;65000;Petrol;Dealer;Manual;First Owner
Tata Manza Aura (ABS) Quadrajet BS IV;2010;200000;150000;Diesel;Individual;Manual;Second Owner
Ford Figo Diesel Titanium;2012;300000;63700;Diesel;Individual;Manual;First Owner
Maruti 800 AC Uniq;2009;110000;30000;Petrol;Individual;Manual;Second Owner
Mahindra Scorpio VLX 2WD AT BSIV;2009;275000;155000;Diesel;Individual;Automatic;Third Owner
Maruti Alto K10 2010-2014 VXI;2012;200000;90000;Petrol;Individual;Manual;Second Owner
Tata Spacio SA 6 Seater;2009;210000;75000;Diesel;Individual;Manual;First Owner
Maruti Swift VDI BSIV;2009;270000;120000;Diesel;Individual;Manual;Second Owner
Mahindra Xylo D2;2010;300000;70000;Diesel;Individual;Manual;First Owner
Maruti Omni E MPI STD BS IV;2014;250000;60516;Petrol;Individual;Manual;First Owner
Hyundai EON Era;2011;254999;24000;Petrol;Dealer;Manual;First Owner
Nissan Micra Active XV;2014;280000;63840;Petrol;Dealer;Manual;First Owner
Maruti Zen LX;1998;42000;70000;Petrol;Individual;Manual;Third Owner
Maruti Zen LX;1998;42000;70000;Petrol;Individual;Manual;Third Owner
Fiat Linea Active (Diesel);2011;190000;80000;Diesel;Individual;Manual;Third Owner
Fiat Punto 1.4 Emotion;2010;165000;100000;Petrol;Individual;Manual;Fourth & Above Owner
Maruti Zen Estilo LXI BS IV;2011;229999;70000;Petrol;Individual;Manual;First Owner
Maruti 800 AC;2006;100000;54000;Petrol;Individual;Manual;First Owner
Hyundai Verna CRDi;2009;160000;90000;Diesel;Individual;Manual;First Owner
Maruti 800 AC BSIII;2007;60000;52000;Petrol;Individual;Manual;First Owner
Tata Indigo LS;2012;100000;200000;Diesel;Individual;Manual;Third Owner
Maruti Alto K10 VXI;2017;300000;31489;Petrol;Individual;Manual;First Owner
Mahindra Quanto C6;2013;220000;110000;Diesel;Individual;Manual;First Owner
Tata Indigo LX Dicor;2009;130000;50000;Diesel;Individual;Manual;First Owner
Honda City 1.5 S MT;2010;254999;90000;Petrol;Individual;Manual;Second Owner
Hyundai i10 Magna;2012;210000;50000;Petrol;Individual;Manual;First Owner
Maruti Zen Estilo 1.1 LXI BSIII;2007;120000;81366;Petrol;Individual;Manual;First Owner
Maruti Esteem Vxi - BSIII;2006;95000;110000;Petrol;Individual;Manual;First Owner
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV;2006;229999;300000;Diesel;Individual;Manual;First Owner
Hyundai Verna Transform VTVT;2010;229999;70000;Petrol;Individual;Manual;First Owner
